rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_SIV,gps_FixType,gps_GroundSpeed,gps_Heading,gps_pDOP,pressure_Pa,humidity_%,altitude_m,temp_degC,output_Hz,
01/01/2000,01:00:12.52,-988.28,-10.25,4.88,-0.02,-1.16,1.33,260.55,-484.95,-683.85,24.34,09/30/2022,13:24:45.700,624546116,173907282,30694,16,3,26,27526250,154,100934.02,41.60,32.60,17.16,9.771,
01/01/2000,01:00:12.62,-999.02,10.74,5.86,-1.08,2.04,1.82,260.85,-485.85,-682.50,24.20,09/30/2022,13:24:45.800,624546116,173907283,30714,16,3,17,27526250,154,100920.48,42.02,33.73,17.16,9.771,
01/01/2000,01:00:12.72,-1004.39,0.98,12.70,-1.57,-1.33,-0.36,260.40,-485.55,-682.20,24.20,09/30/2022,13:24:45.900,624546116,173907283,30739,16,3,9,27526250,154,100929.56,41.76,32.97,17.15,9.771,
01/01/2000,01:00:12.82,-1013.18,-11.23,15.63,-1.01,-1.73,0.76,260.25,-484.95,-681.90,24.10,09/30/2022,13:24:46.000,624546116,173907284,30750,16,3,8,27526250,154,100922.40,42.24,33.57,17.16,9.771,
01/01/2000,01:00:12.92,-1004.88,-8.30,6.35,-0.23,-0.70,2.05,261.60,-485.55,-682.20,24.39,09/30/2022,13:24:46.100,624546116,173907285,30772,16,3,15,27526250,152,100924.06,41.89,33.43,17.15,9.771,
01/01/2000,01:00:13.02,-1006.84,-8.79,17.09,0.08,-2.87,0.60,260.55,-485.70,-681.90,24.20,09/30/2022,13:24:46.200,624546116,173907285,30800,16,3,9,27526250,152,100925.15,41.68,33.34,17.16,9.771,
01/01/2000,01:00:13.12,-1000.49,-6.84,14.16,-0.68,4.93,-1.69,260.10,-487.05,-682.50,24.15,09/30/2022,13:24:46.300,624546116,173907286,30803,16,3,24,27526250,161,100925.98,41.88,33.27,17.17,9.771,
01/01/2000,01:00:13.22,-995.12,-10.74,17.58,-1.66,1.83,2.56,260.40,-485.55,-681.75,24.29,09/30/2022,13:24:46.400,624546117,173907285,30827,16,3,19,27526250,154,100927.67,41.82,33.36,17.16,9.771,
01/01/2000,01:00:13.32,-995.12,-15.14,4.39,1.28,-0.05,1.47,261.60,-485.85,-681.45,24.10,09/30/2022,13:24:46.500,624546117,173907287,30835,16,3,25,27526250,154,100925.98,41.93,33.27,17.15,9.771,
01/01/2000,01:00:13.42,-1013.67,-1.46,12.21,-0.21,-5.53,3.61,260.25,-486.90,-681.15,24.39,09/30/2022,13:24:46.600,624546117,173907287,30847,16,3,21,27526250,154,100927.91,41.99,33.11,17.15,9.771,
01/01/2000,01:00:13.52,-1004.39,-7.32,16.60,2.26,0.24,-0.68,260.85,-485.55,-681.45,24.29,09/30/2022,13:24:46.700,624546117,173907287,30861,16,3,16,27526250,154,100914.14,41.71,34.26,17.16,9.771,
01/01/2000,01:00:13.62,-1004.88,-13.18,10.25,-0.85,-3.24,2.99,259.80,-485.25,-683.10,24.00,09/30/2022,13:24:46.800,624546118,173907288,30867,16,3,17,27526250,154,100917.72,41.91,33.04,17.16,9.771,
01/01/2000,01:00:13.72,-1009.28,-13.67,14.16,0.24,-0.85,2.27,260.25,-485.25,-681.60,23.81,09/30/2022,13:24:46.900,624546118,173907288,30873,16,3,43,27526250,154,100931.48,41.86,32.81,17.15,9.771,
01/01/2000,01:00:13.82,-1007.32,-3.42,9.77,0.95,-2.12,-2.53,258.60,-487.80,-680.70,23.67,09/30/2022,13:24:47.000,624546118,173907289,30880,16,3,28,27526250,154,100925.15,42.02,33.34,17.15,9.771,
01/01/2000,01:00:13.92,-1001.95,6.35,10.25,0.40,-1.74,1.78,260.40,-485.55,-682.95,24.10,09/30/2022,13:24:47.100,624546119,173907290,30890,16,3,9,27526250,154,100924.31,41.77,33.41,17.15,9.771,
01/01/2000,01:00:14.02,-1005.86,-9.28,16.11,0.37,0.62,-1.70,260.55,-486.0,-682.35,24.15,09/30/2022,13:24:47.200,624546119,173907290,30886,16,3,46,27526250,161,100922.40,41.80,33.11,17.15,9.771,
01/01/2000,01:00:14.12,-1011.23,-5.37,1.95,0.04,-0.47,-1.36,261.75,-485.25,-683.40,24.00,09/30/2022,13:24:47.300,624546119,173907290,30890,16,3,35,27526250,161,100922.40,41.88,33.57,17.16,9.771,
01/01/2000,01:00:14.22,-1003.42,-3.91,13.18,-1.27,-2.73,-1.84,261.15,-485.55,-682.95,24.00,09/30/2022,13:24:47.400,624546120,173907290,30896,16,3,24,27526250,161,100920.48,41.80,33.73,17.15,9.771,
01/01/2000,01:00:14.32,-998.05,-17.58,19.04,-0.58,-1.18,0.11,260.25,-486.0,-682.65,24.10,09/30/2022,13:24:47.500,624546120,173907290,30900,16,3,16,27526250,161,100922.40,41.78,33.57,17.16,9.771,
01/01/2000,01:00:14.42,-1013.18,-7.32,10.25,0.66,-0.98,2.73,261.15,-485.10,-683.55,24.10,09/30/2022,13:24:47.600,624546120,173907291,30908,16,3,18,27526250,161,100923.23,41.89,33.50,17.14,9.771,
01/01/2000,01:00:14.52,-989.26,0.98,6.35,0.76,0.15,0.07,261.0,-486.0,-681.60,24.10,09/30/2022,13:24:47.700,624546120,173907291,30911,16,3,6,27526250,161,100923.48,42.17,33.48,17.15,9.771,
01/01/2000,01:00:14.62,-1016.60,-21.97,2.93,0.57,-1.23,1.73,261.30,-486.0,-681.90,24.15,09/30/2022,13:24:47.800,624546120,173907291,30907,16,3,25,27526250,161,100924.31,41.98,33.41,17.15,9.771,
01/01/2000,01:00:14.72,-1008.79,-16.11,16.11,0.24,-1.14,2.13,260.55,-485.70,-682.65,24.29,09/30/2022,13:24:47.900,624546121,173907291,30915,16,3,10,27526250,161,100925.15,41.96,33.34,17.16,9.771,
01/01/2000,01:00:14.82,-1010.25,-0.49,16.11,1.63,0.55,-0.26,261.15,-485.55,-683.25,24.15,09/30/2022,13:24:48.000,624546121,173907291,30916,16,3,4,27526250,161,100928.73,41.91,33.50,17.15,9.771,
01/01/2000,01:00:14.92,-1003.42,-0.49,16.11,0.18,-3.43,-0.94,260.25,-486.0,-681.60,24.29,09/30/2022,13:24:48.100,624546121,173907291,30921,16,3,26,27526250,161,100922.40,41.86,33.57,17.15,9.771,
01/01/2000,01:00:15.02,-1009.28,-8.79,3.42,1.04,0.39,0.24,260.25,-486.90,-683.10,24.10,09/30/2022,13:24:48.200,624546122,173907291,30928,16,3,19,27526250,161,100921.56,41.89,33.64,17.15,9.771,
01/01/2000,01:00:15.12,-1002.93,-9.28,16.11,0.56,0.07,0.79,260.25,-486.0,-683.40,24.00,09/30/2022,13:24:48.300,624546122,173907291,30923,16,3,26,27526250,161,100927.07,41.88,33.18,17.14,9.771,
01/01/2000,01:00:15.22,-997.56,-17.58,8.30,0.64,0.0,0.85,260.10,-485.10,-681.45,23.81,09/30/2022,13:24:48.400,624546123,173907292,30934,16,3,7,27526250,161,100923.48,41.82,33.48,17.15,9.771,
01/01/2000,01:00:15.32,-1015.14,-13.18,16.60,1.38,0.87,2.47,260.25,-485.25,-682.35,24.15,09/30/2022,13:24:48.500,624546124,173907292,30937,16,3,10,27526250,161,100924.31,41.90,33.41,17.15,9.771,
01/01/2000,01:00:15.42,-1004.39,-15.14,7.81,-3.53,-1.56,-0.95,260.10,-485.55,-684.75,24.29,09/30/2022,13:24:48.600,624546125,173907292,30940,16,3,2,27526250,161,100925.15,41.98,33.34,17.15,9.771,
01/01/2000,01:00:15.52,-1000.98,-17.09,10.74,-0.86,-1.15,1.06,259.80,-485.25,-681.90,24.10,09/30/2022,13:24:48.700,624546125,173907292,30943,16,3,12,27526250,161,100925.15,42.02,33.34,17.15,9.771,
01/01/2000,01:00:15.62,-1002.44,-5.86,16.60,-0.25,-1.27,-0.39,261.0,-485.25,-682.35,24.20,09/30/2022,13:24:48.800,624546126,173907292,30956,16,3,14,27526250,161,100924.31,41.88,33.41,17.15,9.771,
01/01/2000,01:00:15.72,-1011.72,-12.21,10.74,0.21,2.37,0.33,258.90,-487.05,-680.70,24.20,09/30/2022,13:24:48.900,624546127,173907293,30955,16,3,11,27526250,161,100925.15,41.98,33.57,17.15,9.771,
01/01/2000,01:00:15.82,-999.02,-0.98,18.55,-0.06,3.24,-2.44,260.25,-486.0,-681.60,24.29,09/30/2022,13:24:49.000,624546127,173907293,30961,16,3,13,27526250,154,100921.56,41.91,33.64,17.14,9.771,
01/01/2000,01:00:15.92,-1008.30,-8.30,18.07,-0.99,1.45,1.74,259.65,-485.55,-683.55,24.10,09/30/2022,13:24:49.100,624546128,173907294,30964,16,3,17,27526250,161,100931.74,41.93,32.79,17.15,9.771,
01/01/2000,01:00:16.02,-1014.16,-9.77,21.97,1.63,-0.69,-1.20,260.25,-486.0,-682.65,23.86,09/30/2022,13:24:49.200,624546129,173907293,30993,16,3,28,27526250,152,100918.81,41.91,33.87,17.14,9.771,
01/01/2000,01:00:16.12,-1009.28,-11.23,14.65,1.54,-0.08,2.40,260.40,-485.85,-683.55,24.10,09/30/2022,13:24:49.300,624546129,173907294,31005,16,3,20,27526250,152,100928.99,41.81,33.48,17.16,9.771,
01/01/2000,01:00:16.22,-1003.42,-19.53,7.81,1.56,-1.24,1.42,259.80,-486.90,-682.35,23.96,09/30/2022,13:24:49.400,624546130,173907294,31003,16,3,2,27526250,161,100932.32,41.71,32.74,17.15,9.771,
01/01/2000,01:00:16.32,-1012.21,-13.67,4.88,0.76,1.14,2.33,260.25,-486.45,-683.10,24.10,09/30/2022,13:24:49.500,624546130,173907294,31024,16,3,12,27526250,152,100929.83,42.12,32.95,17.16,9.771,
01/01/2000,01:00:16.42,-990.72,-24.41,8.79,0.71,-1.12,-1.19,259.65,-485.85,-683.25,24.20,09/30/2022,13:24:49.600,624546131,173907294,31021,16,3,11,27526250,152,100925.98,41.88,33.27,17.14,9.771,
01/01/2000,01:00:16.52,-1005.86,-12.70,20.02,-0.20,-2.93,-0.08,261.75,-486.0,-682.35,24.29,09/30/2022,13:24:49.700,624546132,173907294,31034,16,3,0,27526250,152,100920.73,41.51,33.48,17.14,9.771,
01/01/2000,01:00:16.62,-1007.81,-8.79,17.09,0.79,-1.32,0.79,261.30,-485.70,-682.35,24.29,09/30/2022,13:24:49.800,624546132,173907295,31049,16,3,19,27526250,152,100926.24,42.28,33.25,17.15,9.771,
01/01/2000,01:00:16.72,-1001.46,-14.16,16.11,-0.43,-0.95,-1.01,260.40,-486.60,-681.0,24.10,09/30/2022,13:24:49.900,624546132,173907295,31054,16,3,17,27526250,152,100924.31,41.73,33.41,17.14,9.771,
01/01/2000,01:00:16.82,-1021.48,-5.86,8.79,0.08,0.59,0.53,261.15,-485.85,-682.20,24.10,09/30/2022,13:24:50.000,624546133,173907295,31067,16,3,30,27526250,152,100926.24,42.07,33.25,17.14,9.771,
01/01/2000,01:00:16.92,-993.16,-10.74,10.74,0.78,-1.75,0.51,260.55,-487.20,-681.90,24.34,09/30/2022,13:24:50.100,624546134,173907295,31080,16,3,19,27526250,152,100926.24,41.88,33.48,17.14,9.771,
01/01/2000,01:00:17.02,-1009.77,-19.04,7.81,-0.83,1.37,0.11,261.0,-486.0,-683.40,24.00,09/30/2022,13:24:50.200,624546134,173907295,31097,16,3,25,27526250,152,100926.24,41.39,33.25,17.15,9.771,
01/01/2000,01:00:17.12,-999.51,-5.37,2.44,-1.71,-0.16,0.73,260.10,-485.85,-681.45,24.29,09/30/2022,13:24:50.300,624546135,173907296,31112,16,3,25,27526250,152,100932.58,41.84,32.72,17.14,9.771,
01/01/2000,01:00:17.22,-999.02,-17.58,12.21,2.22,2.39,-1.31,261.30,-486.0,-681.60,24.15,09/30/2022,13:24:50.400,624546135,173907296,31131,16,3,16,27526250,152,100925.41,41.87,33.32,17.14,9.771,
01/01/2000,01:00:17.32,-1009.77,-19.53,16.11,1.43,-0.47,-2.53,261.0,-484.95,-682.35,24.20,09/30/2022,13:24:50.500,624546135,173907296,31143,15,3,16,27526250,163,100928.16,41.76,33.09,17.14,9.771,
01/01/2000,01:00:17.42,-1021.48,-11.72,16.11,2.0,0.24,2.06,260.10,-487.05,-682.20,24.00,09/30/2022,13:24:50.600,624546136,173907296,31157,15,3,6,27526250,163,100928.16,42.33,33.09,17.14,9.771,
01/01/2000,01:00:17.52,-1014.16,-4.88,8.30,-1.0,0.69,-0.58,261.60,-487.05,-681.75,24.10,09/30/2022,13:24:50.700,624546136,173907296,31164,15,3,24,27526250,163,100923.48,42.0,33.48,17.14,9.771,
01/01/2000,01:00:17.62,-1011.23,-12.21,9.77,1.09,-2.11,1.79,259.80,-486.45,-681.60,24.10,09/30/2022,13:24:50.800,624546136,173907297,31170,15,3,19,27526250,163,100920.73,42.03,33.71,17.14,9.771,
01/01/2000,01:00:17.72,-1010.25,-7.81,1.46,-1.01,-0.08,0.18,261.15,-484.65,-681.75,24.15,09/30/2022,13:24:50.900,624546136,173907297,31180,15,3,14,27526250,163,100925.41,41.86,33.32,17.14,9.771,
01/01/2000,01:00:17.82,-996.58,-16.11,11.72,0.56,-1.70,-0.87,259.50,-485.70,-683.10,23.81,09/30/2022,13:24:51.000,624546136,173907298,31185,15,3,16,27526250,163,100928.99,41.68,32.79,17.13,9.771,
01/01/2000,01:00:17.92,-1002.44,-21.48,9.28,0.03,1.21,-2.74,260.25,-487.95,-682.65,24.10,09/30/2022,13:24:51.100,624546136,173907298,31189,15,3,15,27526250,163,100921.83,41.74,33.61,17.14,9.771,
01/01/2000,01:00:18.02,-1024.41,-13.67,9.77,1.98,-3.12,0.63,261.15,-486.60,-683.25,24.29,09/30/2022,13:24:51.200,624546137,173907298,31211,15,3,14,27526250,163,100920.73,41.97,33.71,17.14,9.771,
01/01/2000,01:00:18.12,-1002.44,-2.44,11.23,-0.33,2.05,-0.03,261.15,-484.65,-680.70,23.96,09/30/2022,13:24:51.300,624546137,173907298,31222,16,3,32,27526250,152,100926.24,41.80,33.25,17.13,9.771,
01/01/2000,01:00:18.22,-1002.93,0.0,8.30,0.46,-0.53,1.49,259.50,-486.45,-681.60,24.15,09/30/2022,13:24:51.400,624546137,173907299,31239,15,3,5,27526250,163,100919.08,41.63,33.16,17.14,9.771,
01/01/2000,01:00:18.32,-1007.32,-9.28,6.84,0.08,2.02,0.03,259.65,-486.60,-682.20,24.10,09/30/2022,13:24:51.500,624546137,173907299,31244,15,3,18,27526250,163,100923.48,41.90,33.48,17.14,9.771,
01/01/2000,01:00:18.42,-998.05,-13.18,27.34,0.57,-0.56,2.15,261.60,-484.35,-681.75,23.96,09/30/2022,13:24:51.600,624546138,173907300,31251,15,3,26,27526250,163,100928.16,41.89,33.09,17.14,9.771,
01/01/2000,01:00:18.52,-1019.53,-9.28,25.39,0.26,-1.23,2.44,260.55,-486.45,-681.60,24.10,09/30/2022,13:24:51.700,624546138,173907301,31265,15,3,16,27526250,163,100926.24,41.90,33.25,17.14,9.771,
01/01/2000,01:00:18.62,-1004.88,-12.21,2.93,-0.21,0.23,-1.20,258.75,-487.20,-681.15,23.86,09/30/2022,13:24:51.800,624546138,173907301,31276,15,3,9,27526250,163,100928.99,42.10,33.48,17.15,9.771,
01/01/2000,01:00:18.72,-1010.25,-6.84,11.72,0.42,-1.31,-0.31,261.0,-486.0,-682.65,24.29,09/30/2022,13:24:51.900,624546139,173907301,31285,15,3,4,27526250,163,100930.66,42.17,32.88,17.12,9.771,
01/01/2000,01:00:18.82,-1003.91,-14.16,7.81,1.85,-0.10,4.11,261.90,-486.30,-682.50,24.10,09/30/2022,13:24:52.000,624546138,173907302,31299,15,3,8,27526250,153,100925.66,42.04,33.29,17.13,9.771,
01/01/2000,01:00:18.92,-1009.77,-6.35,4.39,0.08,-2.31,-2.69,260.25,-484.05,-683.85,24.29,09/30/2022,13:24:52.100,624546138,173907302,31304,15,3,35,27526250,157,100930.08,41.71,32.93,17.14,9.771,
01/01/2000,01:00:19.02,-991.21,-11.23,10.25,1.33,-1.79,-0.05,257.85,-487.35,-678.45,23.96,09/30/2022,13:24:52.200,624546139,173907302,31299,15,3,45,27526250,171,100925.41,41.86,33.32,17.14,9.771,
01/01/2000,01:00:19.12,-1002.93,-14.16,8.30,1.66,-1.44,2.49,260.85,-487.05,-682.20,24.15,09/30/2022,13:24:52.300,624546139,173907304,31292,15,3,31,27526250,170,100928.99,41.78,33.02,17.14,9.771,
01/01/2000,01:00:19.22,-998.54,-11.72,17.09,0.21,-0.15,1.21,260.40,-486.30,-682.95,23.86,09/30/2022,13:24:52.400,624546139,173907304,31300,15,3,14,27526250,170,100928.16,41.89,33.09,17.13,9.771,
01/01/2000,01:00:19.32,-1010.25,-14.16,7.32,1.24,-0.71,-0.95,259.65,-487.35,-682.95,24.20,09/30/2022,13:24:52.500,624546139,173907304,31302,15,3,3,27526250,170,100924.58,41.72,33.39,17.13,9.771,
01/01/2000,01:00:19.42,-997.56,-9.77,6.35,-3.66,-3.14,-1.60,261.60,-485.85,-681.45,24.10,09/30/2022,13:24:52.600,624546139,173907304,31295,15,3,37,27526250,170,100927.33,42.08,33.16,17.14,9.771,
01/01/2000,01:00:19.52,-1018.07,-1.95,14.16,1.0,-1.11,2.21,259.80,-485.25,-683.10,24.10,09/30/2022,13:24:52.700,624546139,173907305,31307,15,3,32,27526250,171,100920.73,41.67,33.71,17.15,9.771,
01/01/2000,01:00:19.62,-1001.46,-5.37,2.93,0.66,-0.81,-0.44,261.0,-485.25,-682.35,24.29,09/30/2022,13:24:52.800,624546139,173907305,31300,15,3,30,27526250,164,100927.07,41.92,33.18,17.13,9.771,
01/01/2000,01:00:19.72,-1009.77,-1.46,17.58,0.69,0.37,-2.18,260.85,-485.55,-682.50,24.00,09/30/2022,13:24:52.900,624546139,173907306,31297,15,3,42,27526250,171,100923.75,41.98,33.45,17.14,9.771,
01/01/2000,01:00:19.82,-1005.86,-8.30,17.09,0.74,-3.80,1.85,260.40,-485.85,-681.75,24.15,09/30/2022,13:24:53.000,624546139,173907306,31291,15,3,34,27526250,171,100928.16,42.11,33.09,17.14,9.771,
01/01/2000,01:00:19.92,-1008.30,-17.58,8.30,-1.52,1.70,-0.31,261.0,-486.0,-682.35,23.96,09/30/2022,13:24:53.200,624546140,173907307,31287,15,3,39,27526250,163,100926.24,41.92,33.25,17.14,9.771,
01/01/2000,01:00:20.08,-997.07,-8.30,14.65,-0.56,-2.40,-1.69,260.40,-485.10,-681.45,24.10,09/30/2022,13:24:53.300,624546139,173907307,31291,15,3,12,27526250,163,100923.48,41.91,33.25,17.14,9.771,
01/01/2000,01:00:20.21,-1000.98,-5.37,11.23,1.89,-0.68,-1.17,261.60,-486.30,-681.45,24.29,09/30/2022,13:24:53.400,624546139,173907308,31293,15,3,36,27526250,163,100925.41,41.99,33.32,17.13,9.771,
01/01/2000,01:00:20.31,-1006.35,-11.23,9.28,1.48,0.31,0.67,260.85,-485.10,-682.95,24.10,09/30/2022,13:24:53.500,624546139,173907309,31293,15,3,27,27526250,157,100920.99,41.95,33.68,17.12,9.771,
01/01/2000,01:00:20.41,-998.05,-15.14,0.98,2.73,-0.30,-1.22,260.25,-486.0,-681.90,24.15,09/30/2022,13:24:53.600,624546139,173907308,31302,15,3,24,27526250,157,100925.66,41.85,33.29,17.14,9.771,
01/01/2000,01:00:20.51,-1000.98,-23.44,4.39,1.03,-0.97,1.92,261.90,-485.10,-682.50,24.10,09/30/2022,13:24:53.700,624546139,173907309,31314,15,3,21,27526250,157,100928.99,42.01,33.02,17.13,9.771,
01/01/2000,01:00:20.61,-999.02,-12.70,19.04,0.88,1.03,0.92,261.0,-486.45,-682.35,23.86,09/30/2022,13:24:53.800,624546139,173907310,31301,15,3,11,27526250,157,100924.58,41.85,33.39,17.12,9.771,
01/01/2000,01:00:20.71,-1007.32,-15.63,2.44,0.66,-1.88,1.66,261.0,-486.45,-682.65,24.10,09/30/2022,13:24:53.900,624546139,173907310,31309,15,3,26,27526250,157,100920.16,42.02,33.75,17.13,9.771,
01/01/2000,01:00:20.81,-999.51,-15.14,4.39,-0.13,-0.66,-0.10,259.35,-487.35,-681.0,23.96,09/30/2022,13:24:54.000,624546139,173907310,31319,15,3,30,27526250,157,100923.75,41.79,33.45,17.14,9.771,
01/01/2000,01:00:20.91,-1000.49,0.49,25.88,1.31,-3.05,-1.69,260.85,-484.35,-682.50,23.67,09/30/2022,13:24:54.100,624546139,173907311,31312,15,3,11,27526250,157,100919.91,41.91,33.78,17.13,9.771,
01/01/2000,01:00:21.01,-1010.25,-20.51,12.21,1.05,-1.11,-3.88,260.40,-485.10,-682.95,24.15,09/30/2022,13:24:54.200,624546139,173907311,31318,15,3,34,27526250,157,100924.58,41.82,33.39,17.13,9.771,
01/01/2000,01:00:21.11,-1010.25,-1.46,5.37,-0.92,3.29,-3.08,259.80,-486.0,-683.10,24.15,09/30/2022,13:24:54.300,624546139,173907312,31325,15,3,29,27526250,158,100919.08,42.03,33.84,17.13,9.771,
01/01/2000,01:00:21.21,-1006.35,-7.81,6.84,-2.75,1.08,-1.84,260.85,-487.05,-681.75,24.20,09/30/2022,13:24:54.400,624546139,173907312,31337,15,3,13,27526250,158,100930.08,41.59,32.93,17.14,9.771,
01/01/2000,01:00:21.31,-1000.98,-9.28,10.25,0.52,-0.22,-4.87,261.0,-486.0,-682.35,24.10,09/30/2022,13:24:54.500,624546139,173907313,31326,15,3,16,27526250,158,100931.74,41.96,32.79,17.14,9.771,
01/01/2000,01:00:21.41,-1012.70,-8.30,7.32,-0.14,1.05,0.25,261.0,-485.25,-683.40,24.10,09/30/2022,13:24:54.600,624546139,173907313,31338,15,3,15,27526250,158,100925.41,42.05,33.32,17.13,9.771,
01/01/2000,01:00:21.51,-1004.88,-17.58,9.28,1.02,0.47,2.50,260.10,-485.10,-683.25,23.86,09/30/2022,13:24:54.700,624546139,173907313,31343,15,3,15,27526250,158,100926.50,42.21,33.22,17.13,9.771,
01/01/2000,01:00:21.61,-996.09,-8.79,19.53,-0.91,-1.99,0.87,259.80,-486.45,-681.15,24.29,09/30/2022,13:24:54.800,624546139,173907314,31340,15,3,9,27526250,158,100921.83,42.02,33.61,17.14,9.771,
01/01/2000,01:00:21.71,-1000.49,-8.30,18.07,-0.96,-0.56,-0.44,261.0,-486.0,-683.10,24.20,09/30/2022,13:24:54.900,624546139,173907314,31340,15,3,31,27526250,158,100933.67,42.04,32.63,17.13,9.771,
01/01/2000,01:00:21.81,-1004.39,2.44,14.16,-0.12,-0.49,-0.66,260.55,-485.70,-683.10,24.20,09/30/2022,13:24:55.000,624546138,173907315,31354,15,3,18,27526250,158,100924.58,41.98,33.39,17.13,9.771,
01/01/2000,01:00:21.91,-993.16,-9.28,19.04,0.74,0.89,0.42,260.40,-487.05,-681.75,24.15,09/30/2022,13:24:55.100,624546138,173907316,31346,15,3,23,27526250,158,100921.83,41.88,33.61,17.14,9.771,
01/01/2000,01:00:22.01,-998.05,-27.83,3.42,0.74,-3.77,-1.0,259.65,-485.55,-682.50,24.10,09/30/2022,13:24:55.200,624546138,173907316,31355,15,3,15,27526250,158,100922.66,41.78,33.55,17.13,9.771,
01/01/2000,01:00:22.11,-998.54,-3.91,14.16,-0.32,0.29,-2.15,260.55,-486.45,-681.90,24.10,09/30/2022,13:24:55.300,624546138,173907316,31352,15,3,10,27526250,158,100924.58,42.00,33.39,17.14,9.771,
01/01/2000,01:00:22.21,-1006.84,-11.72,9.77,-1.16,0.24,-0.98,261.15,-485.85,-681.45,24.00,09/30/2022,13:24:55.400,624546138,173907317,31361,15,3,20,27526250,158,100926.24,41.69,33.25,17.14,9.771,
01/01/2000,01:00:22.31,-997.56,-24.90,11.72,-0.37,-2.62,-0.88,261.0,-486.45,-683.10,24.29,09/30/2022,13:24:55.600,624546138,173907318,31368,15,3,9,27526250,158,100919.91,42.09,33.78,17.12,9.771,
01/01/2000,01:00:22.50,-1000.49,-4.39,10.74,1.24,-0.32,1.49,260.40,-483.60,-682.95,24.10,09/30/2022,13:24:55.700,624546137,173907318,31373,15,3,10,27526250,158,100922.91,41.84,33.52,17.13,9.771,
01/01/2000,01:00:22.60,-999.51,0.0,9.77,-0.81,-1.53,-0.92,261.15,-485.10,-682.50,24.29,09/30/2022,13:24:55.800,624546137,173907319,31377,15,3,19,27526250,158,100924.58,41.94,33.39,17.13,9.771,
01/01/2000,01:00:22.70,-1010.74,-16.60,10.25,0.98,-3.60,-0.04,262.50,-485.25,-682.35,24.15,09/30/2022,13:24:56.000,624546137,173907320,31382,15,3,7,27526250,158,100930.08,42.05,32.93,17.12,9.771,
01/01/2000,01:00:22.89,-1004.39,-22.46,-0.98,0.93,-2.79,1.32,260.55,-485.70,-683.40,24.29,09/30/2022,13:24:56.100,624546137,173907321,31394,15,3,28,27526250,158,100928.42,41.81,33.06,17.12,9.771,
01/01/2000,01:00:22.99,-1002.44,-9.77,20.02,-1.57,-4.02,-2.86,260.40,-485.55,-682.95,24.00,09/30/2022,13:24:56.200,624546137,173907321,31388,15,3,33,27526250,158,100928.42,41.81,33.06,17.12,9.771,
01/01/2000,01:00:23.09,-1009.77,-9.28,11.72,2.26,0.24,0.79,260.25,-486.45,-682.35,23.81,09/30/2022,13:24:56.300,624546137,173907322,31401,15,3,21,27526250,158,100922.91,41.88,33.52,17.13,9.771,
01/01/2000,01:00:23.19,-1011.72,-8.79,21.00,0.24,-4.35,-0.11,260.55,-486.45,-683.10,23.86,09/30/2022,13:24:56.400,624546137,173907322,31407,15,3,6,27526250,158,100919.08,41.99,33.84,17.11,9.771,
01/01/2000,01:00:23.29,-999.02,-15.14,21.00,-0.21,-0.23,-1.02,260.10,-485.85,-682.95,24.15,09/30/2022,13:24:56.500,624546136,173907322,31413,15,3,16,27526250,158,100922.05,41.76,33.60,17.13,9.771,
01/01/2000,01:00:23.39,-999.02,-4.88,3.42,0.69,1.87,-2.17,261.15,-484.65,-682.95,24.10,09/30/2022,13:24:56.600,624546136,173907323,31409,15,3,19,27526250,158,100920.99,42.14,33.68,17.12,9.771,
01/01/2000,01:00:23.49,-1006.84,-10.25,8.79,0.17,-2.68,2.68,261.15,-486.30,-681.75,24.34,09/30/2022,13:24:56.700,624546136,173907324,31410,15,3,29,27526250,158,100920.16,41.97,33.75,17.12,9.771,
01/01/2000,01:00:23.59,-1007.32,-20.02,9.77,-0.44,-1.55,-2.25,261.30,-485.70,-682.35,24.15,09/30/2022,13:24:56.800,624546136,173907324,31405,15,3,34,27526250,158,100925.66,41.74,33.29,17.13,9.771,
01/01/2000,01:00:23.69,-1008.30,-9.28,-3.91,-0.25,0.78,3.86,259.65,-485.85,-681.75,23.96,09/30/2022,13:24:56.900,624546136,173907324,31412,15,3,29,27526250,158,100929.25,41.96,33.00,17.13,9.771,
01/01/2000,01:00:23.79,-1002.93,-9.28,15.63,2.53,-2.54,-0.02,261.30,-485.70,-682.35,23.96,09/30/2022,13:24:57.000,624546136,173907325,31406,15,3,25,27526250,158,100929.25,41.92,33.00,17.11,9.771,
01/01/2000,01:00:23.89,-1007.32,-2.93,1.95,1.26,-0.08,1.75,259.65,-486.30,-681.45,24.29,09/30/2022,13:24:57.100,624546136,173907326,31402,15,3,13,27526250,158,100916.55,41.94,34.06,17.11,9.771,
01/01/2000,01:00:23.99,-1003.42,-22.46,10.74,-1.20,0.35,-0.68,259.35,-485.85,-682.50,24.20,09/30/2022,13:24:57.200,624546136,173907326,31405,15,3,29,27526250,158,100916.55,41.90,32.68,17.12,9.771,
01/01/2000,01:00:24.09,-996.58,-10.74,11.72,-0.40,-0.91,6.40,260.10,-485.85,-681.75,24.29,09/30/2022,13:24:57.300,624546135,173907327,31410,15,3,11,27526250,158,100922.91,41.76,33.52,17.13,9.771,
